HH_ZeroBasedRecordID	GENDER	COMBINED AGE	EDUCATION MODEL	MARITAL STATUS	OCCUPATION GROUP V2	CITY NAME	STATE ABBREVIATION	Political Contributor	Religious Contributor	MAIL RESPONDER	Opportunity seeker	DWELLING UNIT SIZE	DWELLING TYPE	Num_Adults in LU	Religious Magazine	Upscale Merch Buyer	General Contributor	General Merch buyer	Gifts and Gadgets Buyer	Gardening Buyer	Gardening Magazinr	Sports Magazine Male	News and finance	fitness magazine	Health Contributor	Male Merch Buyer	Female Orient Magazine	Culinary Magazine	D-I-Yers	Crafts Hobby Buyer	Female Merch buyer	Special Foods Buyer	Family Magazine	CHILDREN: AGE 0-18 VERSION 3	LENGTH OF RESIDENCE	HTZ_CUSTID	HTZ_CITY	HTZ_ZIP	HTZ_STATE	EST HOUSEHOLD INCOME V5	CURRENT_TIER	GPR_ENROLL_DATE	EMAIL_OPTIN	AP_RNTLS	OAP_RNTLS	INS_ANCIL_RNTLS	NONINS_ANCIL_RNTLS	EARNED_PTS	D_RNTLS	ID_RNTLS	NUM_1D_RNTLS	NUM_2D_RNTLS	NUM_3D_RNTLS	NUM_4D_RNTLS	NUM_5D_RNTLS	NUM_GT5D_RNTLS	REVENUE	NUM_RENTALS
51301395	M	E62	54	1M	I1	MADISON	AL	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	10	204351877	MADISON	35757	AL 	C	RG	12/24/2009	Y	1	0	0	0	0	1	0	0	0	0	0	0	1	279	1
117443423	M	E73	54	1M	K1	CARLSBAD	CA	0	0	M	0	A	S	2	0	0	0	2	0	0	0	1	3	0	2	0	1	1	0	0	0	0	2	5N	16	204351882	CARLSBAD	92010 7054	CA 	B	RG	6/27/2010	N	1	0	0	0	0	0	1	0	0	0	0	0	1	464.29	1
30962701	M	E55	55	1M	I1	EDEN	NC	1	0	M	0	A	S	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5N	14	204351892	EDEN	27288531050	NC 	F	RG	6/3/2003	N	3	1	0	0	0	0	4	0	1	1	2	0	4	507.5	4
1394505	M	E57	54	5M	I1	HINGHAM	MA	0	0	Y	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	12	204351894	HINGHAM	2043	MA 	L	FG	4/16/2012	Y	16	1	0	0	1613	17	0	0	4	3	8	0	17	3655.44	17
129367514	M	E31	53	1M	I1	PORTLAND	OR	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	8	204351902	PORTLAND	97225706183	OR 	F	RG	10/12/2010	Y	9	1	1	0	2118	8	5	1	3	5	0	0	12	1764.15	13
61701153	M	E57	52	1M	I1	AKRON	OH	0	0	M	0	A	S	4	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	5N	23	204351913	COPLEY	44321126285	OH 	G	RG	2/23/1999	Y	4	1	0	0	457	4	1	3	1	1	0	0	2	303.38	5
101058220	M	E55	13	1M	K3	SAN ANTONIO	TX	0	0	U	0	A	S	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	9	204351915	SAN ANTONIO	78209443608	TX 	L	RG	7/18/1998	Y	14	0	1	0	62	12	3	8	3	2	0	0	7	3712.27	15
6065643	M	E45	13	1M	K1	TRUMBULL	CT	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	10	204351916	TRUMBULL	6611331145	CT 	J	RG	1/31/2008	N	7	1	0	0	0	3	6	1	4	1	0	0	8	947.85	9
67588802	M	E53	13	1M	K3	NEW HUDSON	MI	0	0	M	0	A	S	4	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	1	0	0	5N	11	204351930	NEW HUDSON	48165970951	MI 	F	RG	9/28/2010	Y	16	1	0	0	812	4	13	2	3	0	8	0	15	1884.96	17
19580645	F	E59	11	0U	K3	MIDDLETOWN	PA	0	0	M	2	A	S	4	0	0	0	2	1	0	2	0	2	4	0	0	0	0	4	1	0	0	1	5N	25	204351934	MIDDLETOWN	170573175	PA 	F	RG	6/9/1993	Y	5	0	0	0	1767	4	1	0	1	2	0	1	5	679	5
131011908	F	E49	13	1M	I5	SEATTLE	WA	0	0	M	0	A	S	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5N	24	204351953	SEATTLE	98103721132	WA 	F	RG	7/20/2001	Y	7	0	0	0	0	3	4	0	4	1	2	0	7	1281.33	7
92719151	M	E56	54	1M	I1	CLAREMORE	OK	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	11	204351958	CLAREMORE	74017	OK 	J	RG	8/27/2012	Y	1	0	0	0	0	0	1	0	0	0	1	0	1	150	1
110564053	M	E54	14	1M	I1	TUCSON	AZ	1	0	M	2	A	S	3	0	0	0	1	1	0	0	1	0	5	0	0	0	0	0	0	0	0	0	5N	13	204351973	TUCSON	85718121781	AZ 	J	PC	3/23/1994	Y	28	3	1	0	4303	31	0	13	4	7	2	1	18	4040.6562	31
109944446	M	E65	13	1M	K3	WADDELL	AZ	0	0	Y	0	A	S	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	8	204351975	WADDELL	85355420663	AZ 	I	FG	5/22/2002	Y	3	5	8	0	1810	10	3	5	4	0	0	1	8	3774.16	13
36482755	M	E39	11	0U	I1	GREENVILLE	SC	0	0	Y	0	A	S	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1Y	9	204351996	GREENVILLE	29605191433	SC 	L	RG	8/26/2011	Y	2	0	0	0	461	2	0	1	1	0	0	0	1	184.51	2
49705846	M	E49	13	1M	I1	PALM HARBOR	FL	0	0	M	0	A	S	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	5U	14	204352000	PALM HARBOR	34684172664	FL 	K	RG	1/12/2007	N	13	0	0	0	0	10	3	7	4	1	0	1	6	1747.12	13
127478569	M	E36	11	0U	K1	SACRAMENTO	CA	0	0	M	0	A	S	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	5N	13	204352004	SACRAMENTO	95835201816	CA 	H	RG	11/3/2004	N	3	0	0	0	275	0	3	0	0	0	2	1	3	402.48	3
32571184	M	E60	14	1M	K3	BELMONT	NC	0	0	M	0	A	S	5	0	0	0	1	1	0	0	0	2	1	0	0	0	0	0	0	0	1	0	1Y	25	204352008	BELMONT	28012864200	NC 	L	RG	8/7/2006	Y	3	0	0	0	795	3	0	1	1	0	1	0	2	397.87	3
52824434	M	E51	13	1M	K1	FRANKLIN	TN	0	0	M	0	A	S	3	0	0	0	0	2	0	0	0	2	2	0	0	1	0	1	0	1	0	2	5Y	24	204352011	FRANKLIN	37064962775	TN 	J	RG	7/19/2006	Y	1	0	0	0	275	0	1	1	0	0	0	0	0	34.6	1
114221699	M	E59	53	1M	I1	LOS ANGELES	CA	0	0	M	0	A	S	3	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	5N	20	204352014	LOS ANGELES	90064333679	CA 	L	RG	11/29/2008	N	0	1	1	0	0	1	0	0	0	0	0	0	1	163.29	1
6685099	M	E55	54	1M	I1	GLEN RIDGE	NJ	0	0	M	0	A	S	3	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1Y	12	204352018	GLEN RIDGE	7028111670	NJ 	L	RG	1/3/1998	N	0	1	0	0	0	1	1	1	1	0	0	0	1	405.07	2
117537861	M	E55	12	0U	K6	EL CAJON	CA	0	0	M	4	I	A	4	0	0	0	2	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	5N	11	204352031	EL CAJON	92021	CA 	E	RG	6/10/2011	N	2	0	0	0	210	0	2	0	0	0	0	0	2	466	2
24886807	M	E62	54	1M	I1	BEL AIR	MD	0	0	M	0	A	S	4	0	0	1	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	5N	18	204352042	BEL AIR	21014537523	MD 	K	RG	9/12/2011	Y	0	1	0	0	1293	1	0	0	0	0	0	0	1	1017.68	1
39313554	F	I55	53	5M	I8	ATLANTA	GA	0	0	U	0	A	S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	2	204352045	SANDY SPRINGS	30328	GA 	A	RG	6/27/2011	Y	3	2	0	0	1417	5	0	1	0	3	1	0	4	701.98	5
93796569	M	E65	13	1M	K1	FRISCO	TX	0	0	U	0	A	S	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	11	204352047	FRISCO	75034482035	TX 	K	FG	10/13/1992	Y	3	3	0	0	905	5	1	1	2	1	0	0	5	2137.56	6
124175370	M	E60	54	0U	K3	ORINDA	CA	0	0	M	0	A	S	5	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1Y	18	204352061	ORINDA	94563311104	CA 	L	RG	7/26/2004	Y	2	0	1	0	0	4	0	0	0	0	0	1	4	2090.8386	4
130764942	M	E25	53	0U	I2	MERCER ISLAND	WA	0	0	M	1	A	S	6	0	0	0	0	0	0	1	1	4	9	0	0	1	0	3	0	0	0	0	5N	6	204352084	MERCER ISLAND	98040	WA 	G	RG	6/16/2007	Y	2	2	0	0	217	5	0	3	1	0	1	0	2	440.16	5
123536224	M	E42	54	1M	I2	PALO ALTO	CA	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5Y	4	204352095	PALO ALTO	94303	CA 	K	PL	3/30/2004	Y	8	3	1	0	2881	12	1	2	4	1	0	1	11	2279.9819	13
60013314	M	E55	12	1M	I1	MAUMEE	OH	0	0	M	0	A	S	3	0	0	0	2	0	0	1	0	2	0	3	0	0	0	0	0	0	0	1	5N	14	204352104	MAUMEE	43537236434	OH 	F	RG	2/21/2007	Y	0	1	0	0	360	1	0	1	0	0	0	0	0	84.79	1
111300541	F	E47	12	0U	K4	ALBUQUERQUE	NM	0	0	U	0	A	S	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	1	204352107	ALBUQUERQUE	87109	NM 	I	RG	7/6/2009	N	11	0	0	0	1267	3	8	2	4	3	0	2	9	1194.5	11
97908758	F	E53	51	5M	I1	HOUSTON	TX	0	0	M	0	A	S	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	19	204352115	HOUSTON	77021401610	TX 	B	RG	12/10/2002	Y	7	1	0	0	1816	7	1	3	0	3	1	0	5	1232.1	8
62964927	M	E36	53	1M	K3	CINCINNATI	OH	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	9	204352116	CINCINNATI	45238	OH 	E	RG	7/17/2012	N	6	0	5	0	1123	1	5	0	1	1	1	0	6	1492.74	6
24498787	M	I52	54	5M	I1	CHEVY CHASE	MD	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5U	7	204352129	CHEVY CHASE	20815332302	MD 	J	RG	9/9/1992	N	13	0	0	0	0	12	1	3	6	2	1	1	10	1909.41	13
123381238	F	E31	53	0U	I8	SAN FRANCISCO	CA	0	0	M	0	A	S	7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5N	33	204352134	SAN FRANCISCO	94118184950	CA 	H	RG	8/4/2010	N	0	0	2	0	0	2	0	0	1	1	0	0	2	320.955	2
44427891	M	E75	14	1M	K1	ROCKLEDGE	FL	1	0	M	0	A	S	2	0	0	0	1	0	0	0	1	6	4	2	0	1	0	0	0	0	0	4	5N	17	204352138	VIERA	32955654294	FL 	F	RG	8/6/2011	Y	2	0	0	0	275	2	0	1	0	0	1	0	1	291.3	2
84417928	F	E44	55	5M	I8	HANNIBAL	MO	0	0	M	0	A	S	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1Y	9	204352145	HANNIBAL	63401	MO 	L	RG	10/28/2002	Y	10	0	0	0	275	1	9	4	4	1	0	0	6	1072.88	10
30511520	F	E51	13	1M	K1	CLEMMONS	NC	0	0	M	0	A	S	3	0	0	0	3	1	0	0	0	0	1	0	0	0	1	0	0	1	0	2	1Y	11	204352154	CLEMMONS	27012939377	NC 	H	RG	6/30/2011	Y	1	0	0	0	275	1	0	0	0	0	1	0	1	137.96	1
47254359	F	E59	53	1M	I8	TAMPA	FL	0	1	M	0	A	S	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	22	204352155	TAMPA	33606	FL 	G	RG	9/5/2011	Y	2	0	1	0	296	2	0	1	0	0	1	0	1	286.54	2
47762619	M	E50	52	5S	I8	CLEARWATER	FL	0	0	U	0	I	A	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	4	204352157	CLEARWATER	33764	FL 	F	PC	1/13/2011	Y	98	5	0	0	25806	24	93	19	50	15	22	0	98	11735.62	117
75223373	M	E73	54	5M	I9	ROSEMOUNT	MN	0	0	Y	0	A	S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	12	204352162	ROSEMOUNT	55068	MN 	C	RG	4/25/2011	Y	1	0	0	0	0	1	0	0	1	0	0	0	1	180.1	1
105676532	F	E36	53	5U	I8	MANITOU SPRINGS	CO	0	0	U	0	A	S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5Y	8	204352167	MANITOU SPRINGS	80829260634	CO 	E	RG	8/6/2010	N	13	0	0	0	1040	2	12	4	6	1	0	0	10	1029.29	14
43791261	M	E52	53	0U	I1	WINTER PARK	FL	0	0	M	0	A	S	6	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1Y	15	204352172	WINTER PARK	32792	FL 	E	PC	4/25/2000	N	190	4	0	0	11880	174	27	56	60	29	18	9	145	29032.85	201
22529702	M	E40	53	1M	I1	LINCOLN UNIVERSITY	PA	0	0	M	0	A	S	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5U	10	204352173	LINCOLN UNIVERSITY	19352	PA 	I	RG	9/7/2005	N	8	2	0	0	1604	4	7	1	3	3	2	0	10	2082.32	11
33233747	M	E68	54	5M	I9	CHARLOTTE	NC	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5U	7	204352181	CHARLOTTE	28211500936	NC 	D	RG	4/29/2008	Y	7	0	0	0	194	11	0	5	1	2	3	0	6	4481.7932	11
133665312	M	E62	12	1M	K1	EAGLE RIVER	AK	0	0	M	0	A	S	6	0	0	0	1	1	0	0	1	0	4	0	0	0	0	0	0	1	0	0	5N	26	204352206	EAGLE RIVER	99577	AK 	F	RG	4/20/2010	Y	1	0	0	0	0	1	0	0	0	0	0	0	1	180.9	1
25286713	F	E63	13	1M	K3	UPPERCO	MD	1	0	M	0	A	S	4	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	5N	9	204352216	UPPERCO	21155	MD 	H	RG	2/18/2012	Y	2	0	0	0	262	2	0	0	0	2	0	0	2	326.37	2
10130355	M	E53	14	0U	K4	NEW YORK	NY	0	0	M	0	F	A	3	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	1	5N	24	204352221	NEW YORK	10014275207	NY 	L	RG	12/11/2006	N	1	0	0	0	0	2	0	0	0	0	0	0	2	1168.11	2
94253987	M	E67	54	1M	I9	PROSPER	TX	0	0	M	0	A	S	3	0	0	0	0	0	0	0	1	0	4	1	0	0	0	0	0	0	0	0	5N	1	204352222	PROSPER	750780587	PA 	L	FG	7/15/1994	Y	27	1	1	0	0	3	25	3	8	10	4	1	25	4047.3	28
24539911	M	E19	52	0U	I4	BROOKEVILLE	MD	0	0	U	0	A	S	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	8	204352224	BROOKEVILLE	20833320507	MD 	H	RG	8/30/2007	Y	4	0	1	0	38	5	0	1	2	2	0	0	4	660.23	5
91003832	M	E62	54	1M	I1	LITTLE ROCK	AR	0	0	M	0	A	S	6	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	1Y	14	204352231	LITTLE ROCK	72212	AL 	L	RG	10/13/2008	Y	13	1	0	0	3949	14	0	0	1	2	4	0	14	3653.5	14
113936972	M	E63	52	5M	K1	LOS ANGELES	CA	0	0	U	0	A	S	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	2	204352232	LOS ANGELES	90035	CA 	H	RG	6/16/2011	Y	0	1	0	0	0	1	0	0	0	1	0	0	1	75	1
2384670	F	E25	52	5S	I8	WELLESLEY	MA	0	0	M	0	A	S	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5N	2	204352235	WELLESLEY	2482	MA 	F	FG	6/15/1994	Y	24	6	1	0	3862	10	21	9	5	10	3	1	22	3854.6253	31
24933906	F	E59	12	0U	I5	EDGEWATER	MD	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5U	10	204352239	EDGEWATER	21037141619	MD 	L	RG	2/1/1991	Y	8	0	0	0	4008	8	0	1	2	1	2	0	7	3893.52	8
128017675	F	E55	51	5U	K4	SOUTH LAKE TAHOE	CA	0	0	M	1	A	S	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5N	22	204352242	SOUTH LAKE TAHOE	96150784354	CA 	E	RG	9/20/2009	Y	10	1	0	0	1265	7	4	1	2	4	3	0	10	1182.43	11
10419908	M	E64	53	5U	I8	NEW YORK	NY	0	0	U	0	G	A	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	7	204352274	NEW YORK	10029376573	NY 	D	RG	8/26/2013	Y	2	0	0	0	0	1	1	0	0	1	0	0	2	581.67	2
2002039	F	E35	12	0U	I8	STONEHAM	MA	0	0	Y	0	A	S	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	2	204352275	STONEHAM	2180	MA 	F	RG	10/22/2009	Y	11	1	1	0	2641	12	1	1	1	3	4	0	12	3107.9412	13
80313717	F	E44	54	1M	K4	WILLOWBROOK	IL	0	0	M	0	A	S	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1Y	12	204352279	BURR RIDGE	60527	IL 	H	RG	6/22/2012	Y	5	1	1	0	903	0	6	0	2	1	1	0	6	1215.92	6
6343240	M	E62	54	1M	I1	NEW CANAAN	CT	0	0	M	0	A	S	6	0	3	0	0	1	0	0	0	1	2	0	1	0	0	0	0	1	0	1	5N	16	204352286	NEW CANAAN	68403825	CT 	K	PC	1/16/1993	Y	61	0	0	0	275	59	2	5	14	10	7	0	56	12682.57	61
35964713	F	E53	11	1M	K2	JOHNS ISLAND	SC	0	1	M	3	A	S	3	0	0	0	5	0	1	0	0	0	4	1	0	0	0	2	1	0	0	1	5N	29	204352287	JOHNS ISLAND	29455891869	SC 	D	RG	9/13/2010	Y	14	0	0	0	2371	9	5	0	1	1	9	1	14	2509.47	14
104980018	M	E36	53	5M	I2	DENVER	CO	0	0	U	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	6	204352292	LAKEWOOD	802282934	CO 	J	RG	2/6/2009	Y	1	0	0	0	275	0	1	0	0	0	0	0	1	152.1	1
109738791	M	E63	51	1M	K9	GLENDALE	AZ	0	0	M	0	A	S	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1Y	25	204352295	GLENDALE	85308111812	AZ 	G	RG	12/9/1998	N	49	0	0	0	4430	0	49	0	0	5	34	0	49	5644.75	49
125496511	M	E48	13	1M	I1	SAN JOSE	CA	0	0	Y	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5U	13	204352304	SAN JOSE	95128	CA 	J	RG	6/25/2012	Y	11	1	0	0	1287	4	11	0	7	4	1	0	15	2130.03	15
11431871	F	E46	13	0U	K3	SOUTH SALEM	NY	0	0	M	0	A	S	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5Y	12	204352320	SOUTH SALEM	10590	NY 	K	PL	7/9/2011	N	4	0	0	0	0	4	0	1	1	1	0	0	3	268.95	4
4130811	F	E57	54	1M	I3	YARMOUTH	ME	0	0	U	0	A	S	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	13	204352326	YARMOUTH	4096591700	ME 	H	RG	1/2/2002		5	0	0	0	275	0	5	3	2	0	0	0	2	316	5
6910033	M	E44	13	1M	I1	PINE BROOK	NJ	1	0	Y	0	A	S	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	0	204352346	PINE BROOK	7058	NJ 	K	RG	1/9/2012	N	1	0	0	0	396	1	0	0	0	0	0	0	1	396	1
6777963	F	E79	13	5U	K1	LIVINGSTON	NJ	0	0	U	0	A	S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	10	204352349	LIVINGSTON	7039173902	NJ 	F	RG	6/6/2000	N	0	1	0	0	0	1	0	0	0	0	1	0	1	124.8	1
120297911	M	I30	55	5S	I6	NEWPORT BEACH	CA	0	0	U	0	A	S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5U	2	204352352	NEWPORT BEACH	92650	CA 	K	FG	3/27/2010	Y	32	0	32	0	8074	32	0	5	14	9	1	0	27	4905.64	32
24490724	M	E39	12	5S	I5	BETHESDA	MD	0	0	U	0	I	A	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	1	204352353	BETHESDA	20814	MD 	F	RG	9/25/2002	Y	4	0	0	0	707	0	5	3	2	0	0	0	2	311.1	5
13700212	M	E49	54	1M	I1	MERRICK	NY	0	0	M	1	A	S	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	21	204352369	MERRICK	11566	NY 	F	RG	5/4/2010	Y	0	1	0	0	0	0	1	0	0	0	0	0	1	1261.92	1
105125932	M	E59	52	0U	I1	DENVER	CO	0	0	M	0	A	S	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	5N	34	204352377	THORNTON	80260	CO 	G	RG	6/23/2006	Y	7	0	1	0	2386	7	0	0	0	0	1	1	7	1691.62	7
38837608	F	E58	55	5S	I6	JONESBORO	GA	0	0	U	0	A	S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	14	204352388	JONESBORO	30238	GA 	E	RG	3/28/2012	Y	7	1	0	0	883	8	0	0	1	2	1	1	8	882.5	8
80482341	M	E50	54	1M	I1	NAPERVILLE	IL	0	0	Y	0	A	S	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5Y	19	204352392	NAPERVILLE	60564470943	IL 	H	FG	1/20/2010	Y	53	2	0	0	2537	6	51	28	18	6	4	0	29	4327.62	57
133750454	M	E52	52	5M	I6	WASILLA	AK	0	0	U	0	A	S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5U	15	204352397	WASILLA	99654	AK 	I	RG	11/28/2011	Y	1	0	1	0	0	1	0	0	0	0	0	0	1	1058.48	1
1314379	F	E76	51	1M	K9	SALEM	MA	1	0	Y	0	A	S	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	29	204352414	SALEM	1970530717	MA 	G	RG	9/23/2000	Y	6	1	0	0	275	7	0	0	1	1	3	0	7	1478.84	7
47075861	M	E49	52	1M	I6	RIVERVIEW	FL	0	0	Y	0	A	S	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5U	1	204352424	RIVERVIEW	33569	FL 	F	RG	9/20/2015	Y	5	0	0	0	275	4	1	2	2	0	0	0	3	437.85	5
10287412	M	E57	13	5S	I1	NEW YORK	NY	0	0	U	0	I	A	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	7	204352429	NEW YORK	10024496026	NY 	F	RG	8/15/1996		4	0	1	0	868	0	5	1	3	0	0	0	4	914.83	5
34313474	F	E41	53	5M	I3	NEWPORT	NC	0	0	U	0	A	S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1Y	5	204352437	NEWPORT	28570	NC 	J	FG	12/22/2010	N	1	0	0	0	178	1	0	0	0	0	0	1	1	161.64	1
37944046	M	E61	53	1M	I1	MARIETTA	GA	0	0	M	0	A	S	2	0	0	0	2	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	1Y	17	204352447	MARIETTA	30068415400	GA 	B	RG	5/7/2006	Y	1	0	0	0	275	0	1	0	0	1	0	0	1	83.13	1
102566601	M	E47	53	1M	I2	PFLUGERVILLE	TX	0	0	M	0	A	S	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1Y	23	204352466	PFLUGERVILLE	78660	TX 	F	RG	3/23/2012	N	1	0	0	0	0	0	1	0	0	0	0	0	1	130	1
37989548	M	E55	54	1M	K1	ROSWELL	GA	1	0	M	0	A	S	3	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	1	1Y	6	204352468	ROSWELL	30076	OH 	L	RG	6/24/1997	N	9	0	0	0	80	1	8	6	3	0	0	0	3	443.02	9
48327796	M	E55	13	1M	K1	FORT MYERS	FL	2	0	M	4	A	S	5	0	0	0	2	2	0	1	0	1	2	1	0	1	1	0	0	2	0	1	5N	5	204352478	MIROMAR LAKES	33913	FL 	H	RG	8/10/2006	Y	13	0	0	0	1361	10	5	0	3	8	2	0	15	1890.98	15
46821165	M	E58	51	1M	I2	BOCA RATON	FL	0	0	U	0	A	S	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	8	204352487	BOCA RATON	33486	FL 	H	FG	5/1/2001	Y	12	13	0	0	3877	25	0	5	3	1	1	1	20	3811.985	25
31697375	M	E57	13	1M	K2	MORRISVILLE	NC	1	0	M	0	A	P	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	5N	7	204352492	MORRISVILLE	27560070606	NC 	G	RG	4/12/2002	Y	7	2	0	0	1923	1	9	1	3	4	1	0	9	969.52	10
37979606	M	E58	54	1M	K6	ROSWELL	GA	0	0	M	1	A	S	4	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	1	0	2	5N	12	204352516	ROSWELL	30075638570	GA 	A	PC	3/20/2006	Y	5	0	0	0	0	5	0	1	1	1	1	0	4	766.18	5
124611298	F	E45	13	5M	K2	OAKLAND	CA	0	0	Y	0	A	S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5Y	4	204352519	PIEDMONT	94611	CA 	K	RG	4/23/2012	N	7	0	0	0	506	2	5	1	1	2	0	0	6	919.5	7
14894475	M	E80	14	0U	I9	SCHENECTADY	NY	1	0	M	0	A	S	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5U	42	204352526	NISKAYUNA	123094911	NY 	I	RG	7/1/1992	Y	3	1	2	0	0	3	1	3	0	0	1	0	1	695.4	4
81478590	F	E64	54	5U	I5	CHICAGO	IL	0	0	U	0	I	A	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5N	9	204352538	CHICAGO	60610387726	IL 	L	RG	10/14/1995	Y	18	0	0	0	275	18	0	1	9	4	3	1	17	3659.66	18
